batch_size = 300
bias = True
clear_checkpoint = True
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 42806937
tolerance = 1e-05

init_time = 0.000
Training...
step = 0, loss = 1.4079464, r2_train = 0.16265269, r2_test = 0.16182478, train_time = 33.693, used_time = 39.281
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 3976151
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 54201345
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 11319764
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 6649905
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 50044318
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 24112749
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 68337395
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 38152252
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 90577733
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 73319727
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 47798595
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 30898915
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 33416887
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 8255219
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 7117089
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 31547718
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 33597843
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 84132771
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 62661100
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 15568316
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 18597304
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 97318902
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 23623527
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 22445679
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
    (5): GELU()
    (6): Linear(in_features=200, out_features=100, bias=True)
    (7): GELU()
    (8): Linear(in_features=100, out_features=100, bias=True)
    (9): GELU()
    (10): Linear(in_features=100, out_features=50, bias=True)
    (11): GELU()
    (12): Linear(in_features=50, out_features=20, bias=True)
    (13): GELU()
    (14): Linear(in_features=20, out_features=1, bias=True)
  )
)

Total number of trainable parameters: 103591

Checkpoint found: 1000

batch_size = 300
bias = True
clear_checkpoint = False
clip_grad = 0
cuda = -1
device = cpu
dtype = float64
lr = 0.0005
max_step = 1000
n_in = 68
n_out = 1
net_depth = 9
net_width = (100, 200, 200, 100, 100, 50, 20)
no_stdout = False
optimizer = adam
out_dir = out
out_filename = out/MLP_nd9_nw-100-200-200-100-100-50-20_bias/out
out_infix = 
print_step = 5
save_step = 10
seed = 44490297
tolerance = 1e-05

init_time = 0.000
Training...
MLP(
  (net): Sequential(
    (0): Linear(in_features=68, out_features=100, bias=True)
    (1): GELU()
    (2): Linear(in_features=100, out_features=200, bias=True)
    (3): GELU()
    (4): Linear(in_features=200, out_features=200, bias=True)
